0.0 0.0 0.0 -0.42961360908482893 0.00211947431436084 -0.009725564932169509 0.90295795478222
-0.0011203821873300157 0.0011165295922659912 0.00015530760383597464 -0.42932708907067707 0.00253766655036075 -0.00980053096597058 0.903092332173939
-0.001518206947729972 0.002115157274031998 0.0006320859741639762 -0.429362860846326 0.00299834423969567 -0.00978742126195294 0.903074055680219
-0.0012109352567897247 0.003422215975550008 0.0010971998566640107 -0.429144884511291 0.0030924336189851395 -0.009969607836843798 0.903175349459718
-0.00020981623354998646 0.004802669881893984 0.0021801907886639382 -0.42922852718534293 0.0029503973759833703 -0.0101086861239698 0.903134530992184
7.436421299988893e-05 0.005841221832182997 0.0030180908526880046 -0.429200842346253 0.00281354850766061 -0.0101630544048573 0.903147514639345
0.00056770209032031 0.006736510089098979 0.0034199051303889227 -0.429288638694114 0.0030080876985152803 -0.0101850841719871 0.903104910936134
0.001404778069240109 0.006971872281729019 0.0022696105179059733 -0.42918980706622195 0.00200860219137523 -0.0106092188597835 0.903149776893557
0.0009765155549201765 0.004612548371959013 0.0017334114312109739 -0.42868373154533607 0.0012441753509560005 -0.011241012943415002 0.903383833131891
0.0011299958573802726 0.00393650697202802 0.0016321221495909644 -0.428132524615804 0.0009985724208779487 -0.0113946095237071 0.903643573038076
0.0013886769961599654 0.0032392868893930116 0.001922228921417024 -0.42785000283018393 -0.00016078150108703268 -0.013368278483870098 0.903750871843506
0.0002789574861399302 0.000537100085754999 0.002084425391256972 -0.427648996740167 -0.00492776506179267 -0.017445326281131 0.90376308472385
-0.002031318011099792 -0.005747650171024993 0.0060503377967420224 -0.426751658734874 -0.00576891667606661 -0.0221435868266673 0.904079312300568
-0.0050850669918398594 -0.017052822581723998 0.021927608822425948 -0.4253329257310561 -0.004366627428363161 -0.022042774295812004 0.904757951584459
-0.007335310058519617 -0.03336925623842199 0.05255458047344297 -0.424370691790544 -0.005352140195262281 -0.0190624271128925 0.905272055471233
-0.00830557675106025 -0.053392244184082005 0.09320773423637896 -0.42803770186902107 -0.0102718419807201 -0.0116607222262333 0.903627269729158
-0.008464802278440153 -0.07490738131060098 0.14141466360842703 -0.43996315069504094 -0.023983644046672296 0.00320109485469193 0.897689792656944
-0.00951933601047994 -0.09412712381885599 0.19190445480667695 -0.45356835335051104 -0.0626341356155455 0.018604946030974002 0.888823137568878
-0.029308928524620192 -0.11452775637054 0.2512516325921059 -0.46645425841442195 -0.083069350282005 0.0254198357319306 0.88026912918842
